Index Date,Ref CPI,Index Ratio,PDF Link,XML Link
1/16/2022,277.24658,1.07335,CPI_20211210.pdf,CPI_20211210.xml
1/17/2022,277.29042,1.07352,CPI_20211210.pdf,CPI_20211210.xml
1/18/2022,277.33426,1.07369,CPI_20211210.pdf,CPI_20211210.xml
1/19/2022,277.3781,1.07386,CPI_20211210.pdf,CPI_20211210.xml
1/20/2022,277.42194,1.07403,CPI_20211210.pdf,CPI_20211210.xml
1/21/2022,277.46577,1.0742,CPI_20211210.pdf,CPI_20211210.xml
1/22/2022,277.50961,1.07437,CPI_20211210.pdf,CPI_20211210.xml
1/23/2022,277.55345,1.07454,CPI_20211210.pdf,CPI_20211210.xml
1/24/2022,277.59729,1.0747,CPI_20211210.pdf,CPI_20211210.xml
1/25/2022,277.64113,1.07487,CPI_20211210.pdf,CPI_20211210.xml
1/26/2022,277.68497,1.07504,CPI_20211210.pdf,CPI_20211210.xml
1/27/2022,277.72881,1.07521,CPI_20211210.pdf,CPI_20211210.xml
1/28/2022,277.77265,1.07538,CPI_20211210.pdf,CPI_20211210.xml
1/29/2022,277.81648,1.07555,CPI_20211210.pdf,CPI_20211210.xml
1/30/2022,277.86032,1.07572,CPI_20211210.pdf,CPI_20211210.xml
1/31/2022,277.90416,1.07589,CPI_20211210.pdf,CPI_20211210.xml
2/1/2022,277.948,1.07606,CPI_20220112.pdf,CPI_20220112.xml
2/2/2022,277.9785,1.07618,CPI_20220112.pdf,CPI_20220112.xml
2/3/2022,278.009,1.0763,CPI_20220112.pdf,CPI_20220112.xml
2/4/2022,278.0395,1.07642,CPI_20220112.pdf,CPI_20220112.xml
2/5/2022,278.07,1.07654,CPI_20220112.pdf,CPI_20220112.xml
2/6/2022,278.1005,1.07665,CPI_20220112.pdf,CPI_20220112.xml
2/7/2022,278.131,1.07677,CPI_20220112.pdf,CPI_20220112.xml
2/8/2022,278.1615,1.07689,CPI_20220112.pdf,CPI_20220112.xml
2/9/2022,278.192,1.07701,CPI_20220112.pdf,CPI_20220112.xml
2/10/2022,278.2225,1.07713,CPI_20220112.pdf,CPI_20220112.xml
2/11/2022,278.253,1.07724,CPI_20220112.pdf,CPI_20220112.xml
2/12/2022,278.2835,1.07736,CPI_20220112.pdf,CPI_20220112.xml
2/13/2022,278.314,1.07748,CPI_20220112.pdf,CPI_20220112.xml
2/14/2022,278.3445,1.0776,CPI_20220112.pdf,CPI_20220112.xml
2/15/2022,278.375,1.07772,CPI_20220112.pdf,CPI_20220112.xml
2/16/2022,278.4055,1.07783,CPI_20220112.pdf,CPI_20220112.xml
2/17/2022,278.436,1.07795,CPI_20220112.pdf,CPI_20220112.xml
2/18/2022,278.4665,1.07807,CPI_20220112.pdf,CPI_20220112.xml
2/19/2022,278.497,1.07819,CPI_20220112.pdf,CPI_20220112.xml
2/20/2022,278.5275,1.07831,CPI_20220112.pdf,CPI_20220112.xml
2/21/2022,278.558,1.07842,CPI_20220112.pdf,CPI_20220112.xml
2/22/2022,278.5885,1.07854,CPI_20220112.pdf,CPI_20220112.xml
2/23/2022,278.619,1.07866,CPI_20220112.pdf,CPI_20220112.xml
2/24/2022,278.6495,1.07878,CPI_20220112.pdf,CPI_20220112.xml
2/25/2022,278.68,1.0789,CPI_20220112.pdf,CPI_20220112.xml
2/26/2022,278.7105,1.07901,CPI_20220112.pdf,CPI_20220112.xml
2/27/2022,278.741,1.07913,CPI_20220112.pdf,CPI_20220112.xml
2/28/2022,278.7715,1.07925,CPI_20220112.pdf,CPI_20220112.xml
3/1/2022,278.802,1.07937,CPI_20220210.pdf,CPI_20220210.xml
3/2/2022,278.87768,1.07966,CPI_20220210.pdf,CPI_20220210.xml
3/3/2022,278.95335,1.07995,CPI_20220210.pdf,CPI_20220210.xml
3/4/2022,279.02903,1.08025,CPI_20220210.pdf,CPI_20220210.xml
3/5/2022,279.10471,1.08054,CPI_20220210.pdf,CPI_20220210.xml
3/6/2022,279.18039,1.08083,CPI_20220210.pdf,CPI_20220210.xml
3/7/2022,279.25606,1.08113,CPI_20220210.pdf,CPI_20220210.xml
3/8/2022,279.33174,1.08142,CPI_20220210.pdf,CPI_20220210.xml
3/9/2022,279.40742,1.08171,CPI_20220210.pdf,CPI_20220210.xml
3/10/2022,279.4831,1.08201,CPI_20220210.pdf,CPI_20220210.xml
3/11/2022,279.55877,1.0823,CPI_20220210.pdf,CPI_20220210.xml
3/12/2022,279.63445,1.08259,CPI_20220210.pdf,CPI_20220210.xml
3/13/2022,279.71013,1.08288,CPI_20220210.pdf,CPI_20220210.xml
3/14/2022,279.78581,1.08318,CPI_20220210.pdf,CPI_20220210.xml
3/15/2022,279.86148,1.08347,CPI_20220210.pdf,CPI_20220210.xml
3/16/2022,279.93716,1.08376,CPI_20220210.pdf,CPI_20220210.xml
3/17/2022,280.01284,1.08406,CPI_20220210.pdf,CPI_20220210.xml
3/18/2022,280.08852,1.08435,CPI_20220210.pdf,CPI_20220210.xml
3/19/2022,280.16419,1.08464,CPI_20220210.pdf,CPI_20220210.xml
3/20/2022,280.23987,1.08494,CPI_20220210.pdf,CPI_20220210.xml
3/21/2022,280.31555,1.08523,CPI_20220210.pdf,CPI_20220210.xml
3/22/2022,280.39123,1.08552,CPI_20220210.pdf,CPI_20220210.xml
3/23/2022,280.4669,1.08581,CPI_20220210.pdf,CPI_20220210.xml
3/24/2022,280.54258,1.08611,CPI_20220210.pdf,CPI_20220210.xml
3/25/2022,280.61826,1.0864,CPI_20220210.pdf,CPI_20220210.xml
3/26/2022,280.69394,1.08669,CPI_20220210.pdf,CPI_20220210.xml
3/27/2022,280.76961,1.08699,CPI_20220210.pdf,CPI_20220210.xml
3/28/2022,280.84529,1.08728,CPI_20220210.pdf,CPI_20220210.xml
3/29/2022,280.92097,1.08757,CPI_20220210.pdf,CPI_20220210.xml
3/30/2022,280.99665,1.08787,CPI_20220210.pdf,CPI_20220210.xml
3/31/2022,281.07232,1.08816,CPI_20220210.pdf,CPI_20220210.xml
4/1/2022,281.148,1.08845,CPI_20220310.pdf,CPI_20220310.xml
4/2/2022,281.2336,1.08878,CPI_20220310.pdf,CPI_20220310.xml
4/3/2022,281.3192,1.08911,CPI_20220310.pdf,CPI_20220310.xml
4/4/2022,281.4048,1.08945,CPI_20220310.pdf,CPI_20220310.xml
4/5/2022,281.4904,1.08978,CPI_20220310.pdf,CPI_20220310.xml
4/6/2022,281.576,1.09011,CPI_20220310.pdf,CPI_20220310.xml
4/7/2022,281.6616,1.09044,CPI_20220310.pdf,CPI_20220310.xml
4/8/2022,281.7472,1.09077,CPI_20220310.pdf,CPI_20220310.xml
4/9/2022,281.8328,1.0911,CPI_20220310.pdf,CPI_20220310.xml
4/10/2022,281.9184,1.09143,CPI_20220310.pdf,CPI_20220310.xml
4/11/2022,282.004,1.09177,CPI_20220310.pdf,CPI_20220310.xml
4/12/2022,282.0896,1.0921,CPI_20220310.pdf,CPI_20220310.xml
4/13/2022,282.1752,1.09243,CPI_20220310.pdf,CPI_20220310.xml
4/14/2022,282.2608,1.09276,CPI_20220310.pdf,CPI_20220310.xml
4/15/2022,282.3464,1.09309,CPI_20220310.pdf,CPI_20220310.xml
4/16/2022,282.432,1.09342,CPI_20220310.pdf,CPI_20220310.xml
4/17/2022,282.5176,1.09375,CPI_20220310.pdf,CPI_20220310.xml
4/18/2022,282.6032,1.09409,CPI_20220310.pdf,CPI_20220310.xml
4/19/2022,282.6888,1.09442,CPI_20220310.pdf,CPI_20220310.xml
4/20/2022,282.7744,1.09475,CPI_20220310.pdf,CPI_20220310.xml
4/21/2022,282.86,1.09508,CPI_20220310.pdf,CPI_20220310.xml
4/22/2022,282.9456,1.09541,CPI_20220310.pdf,CPI_20220310.xml
4/23/2022,283.0312,1.09574,CPI_20220310.pdf,CPI_20220310.xml
4/24/2022,283.1168,1.09607,CPI_20220310.pdf,CPI_20220310.xml
4/25/2022,283.2024,1.0964,CPI_20220310.pdf,CPI_20220310.xml
4/26/2022,283.288,1.09674,CPI_20220310.pdf,CPI_20220310.xml
4/27/2022,283.3736,1.09707,CPI_20220310.pdf,CPI_20220310.xml
4/28/2022,283.4592,1.0974,CPI_20220310.pdf,CPI_20220310.xml
4/29/2022,283.5448,1.09773,CPI_20220310.pdf,CPI_20220310.xml
4/30/2022,283.6304,1.09806,CPI_20220310.pdf,CPI_20220310.xml
5/1/2022,283.716,1.09839,CPI_20220412.pdf,CPI_20220412.xml
5/2/2022,283.83819,1.09887,CPI_20220412.pdf,CPI_20220412.xml
5/3/2022,283.96039,1.09934,CPI_20220412.pdf,CPI_20220412.xml
5/4/2022,284.08258,1.09981,CPI_20220412.pdf,CPI_20220412.xml
5/5/2022,284.20477,1.10029,CPI_20220412.pdf,CPI_20220412.xml
5/6/2022,284.32697,1.10076,CPI_20220412.pdf,CPI_20220412.xml
5/7/2022,284.44916,1.10123,CPI_20220412.pdf,CPI_20220412.xml
5/8/2022,284.57135,1.1017,CPI_20220412.pdf,CPI_20220412.xml
5/9/2022,284.69355,1.10218,CPI_20220412.pdf,CPI_20220412.xml
5/10/2022,284.81574,1.10265,CPI_20220412.pdf,CPI_20220412.xml
5/11/2022,284.93794,1.10312,CPI_20220412.pdf,CPI_20220412.xml
5/12/2022,285.06013,1.1036,CPI_20220412.pdf,CPI_20220412.xml
5/13/2022,285.18232,1.10407,CPI_20220412.pdf,CPI_20220412.xml
5/14/2022,285.30452,1.10454,CPI_20220412.pdf,CPI_20220412.xml
5/15/2022,285.42671,1.10502,CPI_20220412.pdf,CPI_20220412.xml
5/16/2022,285.5489,1.10549,CPI_20220412.pdf,CPI_20220412.xml
5/17/2022,285.6711,1.10596,CPI_20220412.pdf,CPI_20220412.xml
5/18/2022,285.79329,1.10644,CPI_20220412.pdf,CPI_20220412.xml
5/19/2022,285.91548,1.10691,CPI_20220412.pdf,CPI_20220412.xml
5/20/2022,286.03768,1.10738,CPI_20220412.pdf,CPI_20220412.xml
5/21/2022,286.15987,1.10785,CPI_20220412.pdf,CPI_20220412.xml
5/22/2022,286.28206,1.10833,CPI_20220412.pdf,CPI_20220412.xml
5/23/2022,286.40426,1.1088,CPI_20220412.pdf,CPI_20220412.xml
5/24/2022,286.52645,1.10927,CPI_20220412.pdf,CPI_20220412.xml
5/25/2022,286.64865,1.10975,CPI_20220412.pdf,CPI_20220412.xml
5/26/2022,286.77084,1.11022,CPI_20220412.pdf,CPI_20220412.xml
5/27/2022,286.89303,1.11069,CPI_20220412.pdf,CPI_20220412.xml
5/28/2022,287.01523,1.11117,CPI_20220412.pdf,CPI_20220412.xml
5/29/2022,287.13742,1.11164,CPI_20220412.pdf,CPI_20220412.xml
5/30/2022,287.25961,1.11211,CPI_20220412.pdf,CPI_20220412.xml
5/31/2022,287.38181,1.11259,CPI_20220412.pdf,CPI_20220412.xml
6/1/2022,287.504,1.11306,CPI_20220511.pdf,CPI_20220511.xml
6/2/2022,287.5575,1.11327,CPI_20220511.pdf,CPI_20220511.xml
6/3/2022,287.611,1.11347,CPI_20220511.pdf,CPI_20220511.xml
6/4/2022,287.6645,1.11368,CPI_20220511.pdf,CPI_20220511.xml
6/5/2022,287.718,1.11389,CPI_20220511.pdf,CPI_20220511.xml
6/6/2022,287.7715,1.11409,CPI_20220511.pdf,CPI_20220511.xml
6/7/2022,287.825,1.1143,CPI_20220511.pdf,CPI_20220511.xml
6/8/2022,287.8785,1.11451,CPI_20220511.pdf,CPI_20220511.xml
6/9/2022,287.932,1.11472,CPI_20220511.pdf,CPI_20220511.xml
6/10/2022,287.9855,1.11492,CPI_20220511.pdf,CPI_20220511.xml
6/11/2022,288.039,1.11513,CPI_20220511.pdf,CPI_20220511.xml
6/12/2022,288.0925,1.11534,CPI_20220511.pdf,CPI_20220511.xml
6/13/2022,288.146,1.11554,CPI_20220511.pdf,CPI_20220511.xml
6/14/2022,288.1995,1.11575,CPI_20220511.pdf,CPI_20220511.xml
6/15/2022,288.253,1.11596,CPI_20220511.pdf,CPI_20220511.xml
6/16/2022,288.3065,1.11617,CPI_20220511.pdf,CPI_20220511.xml
6/17/2022,288.36,1.11637,CPI_20220511.pdf,CPI_20220511.xml
6/18/2022,288.4135,1.11658,CPI_20220511.pdf,CPI_20220511.xml
6/19/2022,288.467,1.11679,CPI_20220511.pdf,CPI_20220511.xml
6/20/2022,288.5205,1.11699,CPI_20220511.pdf,CPI_20220511.xml
6/21/2022,288.574,1.1172,CPI_20220511.pdf,CPI_20220511.xml
6/22/2022,288.6275,1.11741,CPI_20220511.pdf,CPI_20220511.xml
6/23/2022,288.681,1.11762,CPI_20220511.pdf,CPI_20220511.xml
6/24/2022,288.7345,1.11782,CPI_20220511.pdf,CPI_20220511.xml
6/25/2022,288.788,1.11803,CPI_20220511.pdf,CPI_20220511.xml
6/26/2022,288.8415,1.11824,CPI_20220511.pdf,CPI_20220511.xml
6/27/2022,288.895,1.11844,CPI_20220511.pdf,CPI_20220511.xml
6/28/2022,288.9485,1.11865,CPI_20220511.pdf,CPI_20220511.xml
6/29/2022,289.002,1.11886,CPI_20220511.pdf,CPI_20220511.xml
6/30/2022,289.0555,1.11906,CPI_20220511.pdf,CPI_20220511.xml
7/1/2022,289.109,1.11927,CPI_20220610.pdf,CPI_20220610.xml
7/2/2022,289.21181,1.11967,CPI_20220610.pdf,CPI_20220610.xml
7/3/2022,289.31461,1.12007,CPI_20220610.pdf,CPI_20220610.xml
7/4/2022,289.41742,1.12047,CPI_20220610.pdf,CPI_20220610.xml
7/5/2022,289.52023,1.12086,CPI_20220610.pdf,CPI_20220610.xml
7/6/2022,289.62303,1.12126,CPI_20220610.pdf,CPI_20220610.xml
7/7/2022,289.72584,1.12166,CPI_20220610.pdf,CPI_20220610.xml
7/8/2022,289.82865,1.12206,CPI_20220610.pdf,CPI_20220610.xml
7/9/2022,289.93145,1.12246,CPI_20220610.pdf,CPI_20220610.xml
7/10/2022,290.03426,1.12285,CPI_20220610.pdf,CPI_20220610.xml
7/11/2022,290.13706,1.12325,CPI_20220610.pdf,CPI_20220610.xml
7/12/2022,290.23987,1.12365,CPI_20220610.pdf,CPI_20220610.xml
7/13/2022,290.34268,1.12405,CPI_20220610.pdf,CPI_20220610.xml
7/14/2022,290.44548,1.12445,CPI_20220610.pdf,CPI_20220610.xml
7/15/2022,290.54829,1.12484,CPI_20220610.pdf,CPI_20220610.xml
7/16/2022,290.6511,1.12524,CPI_20220610.pdf,CPI_20220610.xml
7/17/2022,290.7539,1.12564,CPI_20220610.pdf,CPI_20220610.xml
7/18/2022,290.85671,1.12604,CPI_20220610.pdf,CPI_20220610.xml
7/19/2022,290.95952,1.12644,CPI_20220610.pdf,CPI_20220610.xml
7/20/2022,291.06232,1.12683,CPI_20220610.pdf,CPI_20220610.xml
7/21/2022,291.16513,1.12723,CPI_20220610.pdf,CPI_20220610.xml
7/22/2022,291.26794,1.12763,CPI_20220610.pdf,CPI_20220610.xml
7/23/2022,291.37074,1.12803,CPI_20220610.pdf,CPI_20220610.xml
7/24/2022,291.47355,1.12843,CPI_20220610.pdf,CPI_20220610.xml
7/25/2022,291.57635,1.12882,CPI_20220610.pdf,CPI_20220610.xml
7/26/2022,291.67916,1.12922,CPI_20220610.pdf,CPI_20220610.xml
7/27/2022,291.78197,1.12962,CPI_20220610.pdf,CPI_20220610.xml
7/28/2022,291.88477,1.13002,CPI_20220610.pdf,CPI_20220610.xml
7/29/2022,291.98758,1.13042,CPI_20220610.pdf,CPI_20220610.xml
7/30/2022,292.09039,1.13081,CPI_20220610.pdf,CPI_20220610.xml
7/31/2022,292.19319,1.13121,CPI_20220610.pdf,CPI_20220610.xml
8/1/2022,292.296,1.13161,CPI_20220713.pdf,CPI_20220713.xml
8/2/2022,292.42552,1.13211,CPI_20220713.pdf,CPI_20220713.xml
8/3/2022,292.55503,1.13261,CPI_20220713.pdf,CPI_20220713.xml
8/4/2022,292.68455,1.13311,CPI_20220713.pdf,CPI_20220713.xml
8/5/2022,292.81406,1.13362,CPI_20220713.pdf,CPI_20220713.xml
8/6/2022,292.94358,1.13412,CPI_20220713.pdf,CPI_20220713.xml
8/7/2022,293.0731,1.13462,CPI_20220713.pdf,CPI_20220713.xml
8/8/2022,293.20261,1.13512,CPI_20220713.pdf,CPI_20220713.xml
8/9/2022,293.33213,1.13562,CPI_20220713.pdf,CPI_20220713.xml
8/10/2022,293.46165,1.13612,CPI_20220713.pdf,CPI_20220713.xml
8/11/2022,293.59116,1.13662,CPI_20220713.pdf,CPI_20220713.xml
8/12/2022,293.72068,1.13713,CPI_20220713.pdf,CPI_20220713.xml
8/13/2022,293.85019,1.13763,CPI_20220713.pdf,CPI_20220713.xml
8/14/2022,293.97971,1.13813,CPI_20220713.pdf,CPI_20220713.xml
8/15/2022,294.10923,1.13863,CPI_20220713.pdf,CPI_20220713.xml
8/16/2022,294.23874,1.13913,CPI_20220713.pdf,CPI_20220713.xml
8/17/2022,294.36826,1.13963,CPI_20220713.pdf,CPI_20220713.xml
8/18/2022,294.49777,1.14013,CPI_20220713.pdf,CPI_20220713.xml
8/19/2022,294.62729,1.14064,CPI_20220713.pdf,CPI_20220713.xml
8/20/2022,294.75681,1.14114,CPI_20220713.pdf,CPI_20220713.xml
8/21/2022,294.88632,1.14164,CPI_20220713.pdf,CPI_20220713.xml
8/22/2022,295.01584,1.14214,CPI_20220713.pdf,CPI_20220713.xml
8/23/2022,295.14535,1.14264,CPI_20220713.pdf,CPI_20220713.xml
8/24/2022,295.27487,1.14314,CPI_20220713.pdf,CPI_20220713.xml
8/25/2022,295.40439,1.14364,CPI_20220713.pdf,CPI_20220713.xml
8/26/2022,295.5339,1.14415,CPI_20220713.pdf,CPI_20220713.xml
8/27/2022,295.66342,1.14465,CPI_20220713.pdf,CPI_20220713.xml
8/28/2022,295.79294,1.14515,CPI_20220713.pdf,CPI_20220713.xml
8/29/2022,295.92245,1.14565,CPI_20220713.pdf,CPI_20220713.xml
8/30/2022,296.05197,1.14615,CPI_20220713.pdf,CPI_20220713.xml
8/31/2022,296.18148,1.14665,CPI_20220713.pdf,CPI_20220713.xml
9/1/2022,296.311,1.14715,CPI_20220810.pdf,CPI_20220810.xml
9/2/2022,296.30983,1.14715,CPI_20220810.pdf,CPI_20220810.xml
9/3/2022,296.30867,1.14715,CPI_20220810.pdf,CPI_20220810.xml
9/4/2022,296.3075,1.14714,CPI_20220810.pdf,CPI_20220810.xml
9/5/2022,296.30633,1.14714,CPI_20220810.pdf,CPI_20220810.xml
9/6/2022,296.30517,1.14713,CPI_20220810.pdf,CPI_20220810.xml
9/7/2022,296.304,1.14713,CPI_20220810.pdf,CPI_20220810.xml
9/8/2022,296.30283,1.14712,CPI_20220810.pdf,CPI_20220810.xml
9/9/2022,296.30167,1.14712,CPI_20220810.pdf,CPI_20220810.xml
9/10/2022,296.3005,1.14711,CPI_20220810.pdf,CPI_20220810.xml
9/11/2022,296.29933,1.14711,CPI_20220810.pdf,CPI_20220810.xml
9/12/2022,296.29817,1.1471,CPI_20220810.pdf,CPI_20220810.xml
9/13/2022,296.297,1.1471,CPI_20220810.pdf,CPI_20220810.xml
9/14/2022,296.29583,1.1471,CPI_20220810.pdf,CPI_20220810.xml
9/15/2022,296.29467,1.14709,CPI_20220810.pdf,CPI_20220810.xml
9/16/2022,296.2935,1.14709,CPI_20220810.pdf,CPI_20220810.xml
9/17/2022,296.29233,1.14708,CPI_20220810.pdf,CPI_20220810.xml
9/18/2022,296.29117,1.14708,CPI_20220810.pdf,CPI_20220810.xml
9/19/2022,296.29,1.14707,CPI_20220810.pdf,CPI_20220810.xml
9/20/2022,296.28883,1.14707,CPI_20220810.pdf,CPI_20220810.xml
9/21/2022,296.28767,1.14706,CPI_20220810.pdf,CPI_20220810.xml
9/22/2022,296.2865,1.14706,CPI_20220810.pdf,CPI_20220810.xml
9/23/2022,296.28533,1.14705,CPI_20220810.pdf,CPI_20220810.xml
9/24/2022,296.28417,1.14705,CPI_20220810.pdf,CPI_20220810.xml
9/25/2022,296.283,1.14705,CPI_20220810.pdf,CPI_20220810.xml
9/26/2022,296.28183,1.14704,CPI_20220810.pdf,CPI_20220810.xml
9/27/2022,296.28067,1.14704,CPI_20220810.pdf,CPI_20220810.xml
9/28/2022,296.2795,1.14703,CPI_20220810.pdf,CPI_20220810.xml
9/29/2022,296.27833,1.14703,CPI_20220810.pdf,CPI_20220810.xml
9/30/2022,296.27717,1.14702,CPI_20220810.pdf,CPI_20220810.xml
10/1/2022,296.276,1.14702,CPI_20220913.pdf,CPI_20220913.xml
10/2/2022,296.27261,1.14701,CPI_20220913.pdf,CPI_20220913.xml
10/3/2022,296.26923,1.14699,CPI_20220913.pdf,CPI_20220913.xml
10/4/2022,296.26584,1.14698,CPI_20220913.pdf,CPI_20220913.xml
10/5/2022,296.26245,1.14697,CPI_20220913.pdf,CPI_20220913.xml
10/6/2022,296.25906,1.14695,CPI_20220913.pdf,CPI_20220913.xml
10/7/2022,296.25568,1.14694,CPI_20220913.pdf,CPI_20220913.xml
10/8/2022,296.25229,1.14693,CPI_20220913.pdf,CPI_20220913.xml
10/9/2022,296.2489,1.14691,CPI_20220913.pdf,CPI_20220913.xml
10/10/2022,296.24552,1.1469,CPI_20220913.pdf,CPI_20220913.xml
10/11/2022,296.24213,1.14689,CPI_20220913.pdf,CPI_20220913.xml
10/12/2022,296.23874,1.14687,CPI_20220913.pdf,CPI_20220913.xml
10/13/2022,296.23535,1.14686,CPI_20220913.pdf,CPI_20220913.xml
10/14/2022,296.23197,1.14685,CPI_20220913.pdf,CPI_20220913.xml
10/15/2022,296.22858,1.14684,CPI_20220913.pdf,CPI_20220913.xml
10/16/2022,296.22519,1.14682,CPI_20220913.pdf,CPI_20220913.xml
10/17/2022,296.22181,1.14681,CPI_20220913.pdf,CPI_20220913.xml
10/18/2022,296.21842,1.1468,CPI_20220913.pdf,CPI_20220913.xml
10/19/2022,296.21503,1.14678,CPI_20220913.pdf,CPI_20220913.xml
10/20/2022,296.21165,1.14677,CPI_20220913.pdf,CPI_20220913.xml
10/21/2022,296.20826,1.14676,CPI_20220913.pdf,CPI_20220913.xml
10/22/2022,296.20487,1.14674,CPI_20220913.pdf,CPI_20220913.xml
10/23/2022,296.20148,1.14673,CPI_20220913.pdf,CPI_20220913.xml
10/24/2022,296.1981,1.14672,CPI_20220913.pdf,CPI_20220913.xml
10/25/2022,296.19471,1.1467,CPI_20220913.pdf,CPI_20220913.xml
10/26/2022,296.19132,1.14669,CPI_20220913.pdf,CPI_20220913.xml
10/27/2022,296.18794,1.14668,CPI_20220913.pdf,CPI_20220913.xml
10/28/2022,296.18455,1.14666,CPI_20220913.pdf,CPI_20220913.xml
10/29/2022,296.18116,1.14665,CPI_20220913.pdf,CPI_20220913.xml
10/30/2022,296.17777,1.14664,CPI_20220913.pdf,CPI_20220913.xml
10/31/2022,296.17439,1.14663,CPI_20220913.pdf,CPI_20220913.xml
11/1/2022,296.171,1.14661,CPI_20221013.pdf,CPI_20221013.xml
11/2/2022,296.19223,1.14669,CPI_20221013.pdf,CPI_20221013.xml
11/3/2022,296.21347,1.14678,CPI_20221013.pdf,CPI_20221013.xml
11/4/2022,296.2347,1.14686,CPI_20221013.pdf,CPI_20221013.xml
11/5/2022,296.25593,1.14694,CPI_20221013.pdf,CPI_20221013.xml
11/6/2022,296.27717,1.14702,CPI_20221013.pdf,CPI_20221013.xml
11/7/2022,296.2984,1.14711,CPI_20221013.pdf,CPI_20221013.xml
11/8/2022,296.31963,1.14719,CPI_20221013.pdf,CPI_20221013.xml
11/9/2022,296.34087,1.14727,CPI_20221013.pdf,CPI_20221013.xml
11/10/2022,296.3621,1.14735,CPI_20221013.pdf,CPI_20221013.xml
11/11/2022,296.38333,1.14743,CPI_20221013.pdf,CPI_20221013.xml
11/12/2022,296.40457,1.14752,CPI_20221013.pdf,CPI_20221013.xml
11/13/2022,296.4258,1.1476,CPI_20221013.pdf,CPI_20221013.xml
11/14/2022,296.44703,1.14768,CPI_20221013.pdf,CPI_20221013.xml
11/15/2022,296.46827,1.14776,CPI_20221013.pdf,CPI_20221013.xml
11/16/2022,296.4895,1.14785,CPI_20221013.pdf,CPI_20221013.xml
11/17/2022,296.51073,1.14793,CPI_20221013.pdf,CPI_20221013.xml
11/18/2022,296.53197,1.14801,CPI_20221013.pdf,CPI_20221013.xml
11/19/2022,296.5532,1.14809,CPI_20221013.pdf,CPI_20221013.xml
11/20/2022,296.57443,1.14817,CPI_20221013.pdf,CPI_20221013.xml
11/21/2022,296.59567,1.14826,CPI_20221013.pdf,CPI_20221013.xml
11/22/2022,296.6169,1.14834,CPI_20221013.pdf,CPI_20221013.xml
11/23/2022,296.63813,1.14842,CPI_20221013.pdf,CPI_20221013.xml
11/24/2022,296.65937,1.1485,CPI_20221013.pdf,CPI_20221013.xml
11/25/2022,296.6806,1.14859,CPI_20221013.pdf,CPI_20221013.xml
11/26/2022,296.70183,1.14867,CPI_20221013.pdf,CPI_20221013.xml
11/27/2022,296.72307,1.14875,CPI_20221013.pdf,CPI_20221013.xml
11/28/2022,296.7443,1.14883,CPI_20221013.pdf,CPI_20221013.xml
11/29/2022,296.76553,1.14891,CPI_20221013.pdf,CPI_20221013.xml
11/30/2022,296.78677,1.149,CPI_20221013.pdf,CPI_20221013.xml
12/1/2022,296.808,1.14908,CPI_20221110.pdf,CPI_20221110.xml
12/2/2022,296.84684,1.14923,CPI_20221110.pdf,CPI_20221110.xml
12/3/2022,296.88568,1.14938,CPI_20221110.pdf,CPI_20221110.xml
12/4/2022,296.92452,1.14953,CPI_20221110.pdf,CPI_20221110.xml
12/5/2022,296.96335,1.14968,CPI_20221110.pdf,CPI_20221110.xml
12/6/2022,297.00219,1.14983,CPI_20221110.pdf,CPI_20221110.xml
12/7/2022,297.04103,1.14998,CPI_20221110.pdf,CPI_20221110.xml
12/8/2022,297.07987,1.15013,CPI_20221110.pdf,CPI_20221110.xml
12/9/2022,297.11871,1.15028,CPI_20221110.pdf,CPI_20221110.xml
12/10/2022,297.15755,1.15043,CPI_20221110.pdf,CPI_20221110.xml
12/11/2022,297.19639,1.15058,CPI_20221110.pdf,CPI_20221110.xml
12/12/2022,297.23523,1.15073,CPI_20221110.pdf,CPI_20221110.xml
12/13/2022,297.27406,1.15088,CPI_20221110.pdf,CPI_20221110.xml
12/14/2022,297.3129,1.15103,CPI_20221110.pdf,CPI_20221110.xml
12/15/2022,297.35174,1.15118,CPI_20221110.pdf,CPI_20221110.xml
12/16/2022,297.39058,1.15133,CPI_20221110.pdf,CPI_20221110.xml
12/17/2022,297.42942,1.15148,CPI_20221110.pdf,CPI_20221110.xml
12/18/2022,297.46826,1.15163,CPI_20221110.pdf,CPI_20221110.xml
12/19/2022,297.5071,1.15178,CPI_20221110.pdf,CPI_20221110.xml
12/20/2022,297.54594,1.15194,CPI_20221110.pdf,CPI_20221110.xml
12/21/2022,297.58477,1.15209,CPI_20221110.pdf,CPI_20221110.xml
12/22/2022,297.62361,1.15224,CPI_20221110.pdf,CPI_20221110.xml
12/23/2022,297.66245,1.15239,CPI_20221110.pdf,CPI_20221110.xml
12/24/2022,297.70129,1.15254,CPI_20221110.pdf,CPI_20221110.xml
12/25/2022,297.74013,1.15269,CPI_20221110.pdf,CPI_20221110.xml
12/26/2022,297.77897,1.15284,CPI_20221110.pdf,CPI_20221110.xml
12/27/2022,297.81781,1.15299,CPI_20221110.pdf,CPI_20221110.xml
12/28/2022,297.85665,1.15314,CPI_20221110.pdf,CPI_20221110.xml
12/29/2022,297.89548,1.15329,CPI_20221110.pdf,CPI_20221110.xml
12/30/2022,297.93432,1.15344,CPI_20221110.pdf,CPI_20221110.xml
12/31/2022,297.97316,1.15359,CPI_20221110.pdf,CPI_20221110.xml
